Nome,CNPJ,setor_economico_bovespa,data,ValorMercado,TotEmFiLP,TotEmFiCP,Receita,PtLqCo,PasNoCir,PasCir,LucroLiquido,Imobil,Fornec,CxOper,Estoques,EBIT,DvPgCP,DeprAmor,ClieCP,CtaRecCP,DpInCP,CaixaEEqCx,AtivoTot,AtvCir,ApFiVrJuLP,AplFin,ApFiVrJuCP,AFAvCAmLP,AFAvCAmCP,linha_na,aplfin,caixaeqvcaixa,contasreceber
Cosern,08324196000181,Utilidade pública,Set 2009,1596703,361515,62447,602510,596782,387012,443606,110161,484709,75114,187327,1813,123537,121321,31547,197514,0,82508,0,1427400,478386,0,3107,0,0,0,1,3107,82508,197514
Cosern,08324196000181,Utilidade pública,Dez 2009,1648284.08,328863,85098,855089,585391,346255,571198,197165,527355,91377,257982,1645,215426,211908,42304,206608,0,77402,0,1502844,511364,0,3140,0,0,0,1,3140,77402,206608
Cosern,08324196000181,Utilidade pública,Mar 2010,1658637.4037,339920,89021,239598,616550,402998,487708,55708,0,81634,53562,1893,62511,220499,6466,200752,0,119385,0,1507256,415118,0,3202,0,0,0,1,3202,119385,200752
Cosern,08324196000181,Utilidade pública,Jun 2010,1648155.5,443630,98261,513173,681673,502302,305257,127985,0,80599,132338,1799,142931,9318,5966,209569,0,61014,0,1489232,378861,0,4094,0,0,0,1,4094,61014,209569
Cosern,08324196000181,Utilidade pública,Set 2010,1678493.06,446177,87406,819912,666017,495356,384914,192908,0,87756,256895,2043,209726,82351,25315,199203,0,97723,0,1546287,415262,0,6748,0,0,0,1,6748,97723,199203
Cosern,08324196000181,Utilidade pública,Dez 2010,1967584.1205,444358,73714,1150843,719912,501393,279385,253664,0,92554,333314,2093,267756,9389,45192,204174,0,0,25217,1500690,343089,0,0,0,41873,3004,1,44877,25217,204174
Cosern,08324196000181,Utilidade pública,Mar 2011,2229168.32,435111,84665,384330,746296,484735,293597,35246,0,87550,99705,2677,46616,11359,9828,0,230248,0,85420,1524628,371665,28408,0,3258,0,0,1,31666,85420,230248
Cosern,08324196000181,Utilidade pública,Jun 2012,2689184,522364,89777,661594,772744,557491,372739,127716,0,103713,171198,2669,148728,31387,25782,0,220792,0,108459,1702974,462688,0,0,0,20317,35535,1,55852,108459,220792
Cosern,08324196000181,Utilidade pública,Set 2012,2319972.08,534942,102088,1020231,840897,569245,363462,191007,0,98559,255148,2605,222435,31386,39708,0,221256,0,169339,1773604,494786,0,0,0,20691,25121,1,45812,169339,221256
Cosern,08324196000181,Utilidade pública,Dez 2012,1667624.9577,486332,103721,1418335,832502,520906,396924,245872,0,118659,305690,2647,260987,50792,54384,0,241643,0,124924,1750332,458015,0,0,0,0,12982,1,12982,124924,241643
Cosern,08324196000181,Utilidade pública,Mar 2013,1811798.28,473838,110798,331111,866666,511683,470223,34918,0,182763,100843,2689,35711,50791,14309,0,204408,0,188842,1848572,524079,0,0,0,0,10179,1,10179,188842,204408
Cosern,08324196000181,Utilidade pública,Jun 2013,1663018,224184,254321,684865,833574,263189,577299,103385,0,145597,204028,2764,116277,31484,35699,0,212748,0,121232,1674062,460014,0,0,0,0,10183,1,10183,121232,212748
Cosern,08324196000181,Utilidade pública,Set 2013,1996719.12,249343,260005,999109,884793,287739,502260,154604,0,110729,247602,2718,167611,935,47322,0,206799,0,127956,1674792,447172,0,0,0,0,11488,1,11488,127956,206799
Cosern,08324196000181,Utilidade pública,Dez 2013,NA,569754,85914,1383176,888171,614154,377479,207669,0,143680,261175,2634,212020,41659,63966,0,226435,0,271382,1879804,597916,0,0,0,0,7371,1,7371,271382,226435
Cosern,08324196000181,Utilidade pública,Mar 2014,1534194.54,556740,98299,340945,923957,605276,412007,35885,0,187981,31673,2801,37020,3557,13706,0,262007,0,0,1941240,646085,0,0,0,2800,3537,1,6337,0,262007
Cosern,08324196000181,Utilidade pública,Jun 2014,1680740,556577,84937,720813,788674,608653,366266,83289,0,142132,66096,2868,85799,8725,29895,0,282918,0,46677,1763593,440932,0,0,0,565,3315,1,3880,46677,282918
Cosern,08324196000181,Utilidade pública,Set 2014,1361399.4,577285,73939,1109754,756531,625911,433332,104635,0,173953,150127,3328,121129,46308,52094,0,285233,0,62922,1815774,471031,0,0,0,310,3394,1,3704,62922,285233
Cosern,08324196000181,Utilidade pública,Dez 2014,1348209.7982,596394,95491,1617612,841916,649847,475991,211024,0,186218,178932,3197,284379,52405,68947,0,304880,0,12160,1967754,553200,0,0,0,409,27830,1,28239,12160,304880
Cosern,08324196000181,Utilidade pública,Mar 2015,1465315.36,781667,7549,343142,867745,830356,411282,45892,0,225704,98008,3201,53325,27318,16085,0,403178,0,198284,2109383,698403,0,0,0,1770,2775,1,4545,198284,403178
Cosern,08324196000181,Utilidade pública,Jun 2015,1512666,772783,53779,886572,844208,823943,432960,109544,0,176932,138199,3307,132171,11437,31296,0,386497,0,131379,2101111,653813,0,0,0,743,2859,1,3602,131379,386497
Cosern,08324196000181,Utilidade pública,Set 2015,1504262.3,780347,29996,1304603,786802,828365,464890,140597,0,173176,205499,3266,176512,89424,49788,0,347320,0,127585,2080057,626255,0,0,0,1042,2943,1,3985,127585,347320
Cosern,08324196000181,Utilidade pública,Dez 2015,1535378.2,937658,136021,1758245,852888,992534,553587,186151,0,242297,366898,3369,251967,1331,61664,0,358409,0,14536,2399009,746743,0,0,0,1125,239384,1,240509,14536,358409
Cosern,08324196000181,Utilidade pública,Mar 2016,1680740,706971,176003,400425,900800,768034,532586,46752,0,148411,28313,3549,74825,1331,15650,0,360110,0,222938,2201420,678591,0,0,0,892,2548,1,3440,222938,360110
Cosern,08324196000181,Utilidade pública,Jun 2016,2100925,825209,152887,836640,835066,920145,473144,73478,0,152349,165520,2988,128281,1439,31672,0,306171,0,268074,2228355,668834,0,0,0,302,2634,1,2936,268074,306171
Cosern,08324196000181,Utilidade pública,Set 2016,2390012.28,750660,215755,1273257,816486,836478,574068,116874,0,158510,245457,2437,194198,1507,48113,0,316008,0,226260,2227032,622262,0,0,0,2096,2516,1,4612,226260,316008
Cosern,08324196000181,Utilidade pública,Dez 2016,2404254.5846,771481,249326,1794204,845143,853882,704843,171260,0,194324,298565,2862,254439,15672,63890,0,345981,0,9872,2403868,631386,0,0,0,14073,189463,1,203536,9872,345981
Cosern,08324196000181,Utilidade pública,Mar 2017,2648384.12,743014,284456,462033,812341,818628,782585,32578,0,204365,79664,6806,60438,2283,17575,0,354516,0,7263,2413554,613442,0,0,0,2892,173257,1,176149,7263,354516
Cosern,08324196000181,Utilidade pública,Jun 2017,3144664.54,757658,293407,1012756,845192,823058,808658,94029,0,228659,111105,6088,140362,29924,36023,0,359287,0,7340,2476908,564172,0,0,0,2143,111271,1,113414,7340,359287
Cosern,08324196000181,Utilidade pública,Set 2017,3151636.3,948887,227693,1577138,798186,1019759,762550,123477,0,307580,205087,5766,194362,1485,55415,0,342438,0,166677,2580495,585326,0,0,0,0,2377,1,2377,166677,342438
Cosern,08324196000181,Utilidade pública,Dez 2017,3075754.2,1033027,477808,2160031,852438,1113176,899879,188278,0,242471,114365,3546,293176,1494,75091,0,385499,0,348047,2865493,908765,0,0,0,0,2466,1,2466,348047,385499
Cosern,08324196000181,Utilidade pública,Mar 2018,3231708.0615,936995,564499,500805,832606,1006765,1011503,53277,0,196258,37491,4013,85276,62024,19849,0,321098,0,321030,2850874,852466,0,0,0,0,2574,1,2574,321030,321098
Cosern,08324196000181,Utilidade pública,Jun 2018,NA,937231,510477,1072397,872672,1010600,1017708,120514,0,234031,91723,3049,176971,85223,40392,0,357234,0,189166,2900980,825098,0,0,256,0,0,1,256,189166,357234
Cosern,08324196000181,Utilidade pública,Set 2018,2923927.44,1119574,542888,1792325,960917,1201984,1049466,209109,0,295622,185299,3225,327218,1569,61771,0,393566,0,261532,3212367,982807,0,0,0,0,1730,1,1730,261532,393566
Cosern,08324196000181,Utilidade pública,Dez 2018,2858566.14,1461551,193859,2396875,966768,1617498,612896,241682,0,221917,222422,3181,379873,24304,82976,0,382974,0,293696,3197162,853327,0,0,0,0,1715,1,1715,293696,382974
Cosern,08324196000181,Utilidade pública,Mar 2019,2788533.96,1331048,218933,702361,1028727,1482175,734270,55531,752,319650,109717,3041,93203,1590,22496,0,453717,0,180821,3245172,848082,0,0,0,0,1732,1,1732,180821,453717
Cosern,08324196000181,Utilidade pública,Jun 2019,2701029.24,1605856,97104,1330221,931570,1773477,520769,123003,1031,222019,184473,4175,192065,27207,45876,0,398773,0,161233,3225816,757737,0,0,0,0,1687,1,1687,161233,398773
Cosern,08324196000181,Utilidade pública,Set 2019,3248870.42,1633810,108688,1953698,1002439,2462890,548011,193187,1006,232252,334361,4845,303035,1756,69584,0,420896,0,196702,4013340,941489,0,0,0,0,1735,1,1735,196702,420896
Cosern,08324196000181,Utilidade pública,Dez 2019,3142983.8,1596368,86187,2623302,1052224,2473528,536669,273119,861,238635,477659,0,420986,26386,94188,0,419121,0,242025,4062421,942677,0,0,0,0,1678,1,1678,242025,419121
Cosern,08324196000181,Utilidade pública,Mar 2020,3025332000,1689200,104000,636900,1150700,2626000,512200,81300,0,194200,89500,0,121900,26300,24700,0,431500,0,250700,4288900,976300,0,0,0,0,1600,1,1600,250700,431500
Coteminas,22677520000176,Consumo cíclico,Mar 2007,1844684.776,775868,247006,1079280,2395648,1020971,817154,-45265,1615717,381650,NA,961739,-27406,17894,NA,715635,0,463081,0,4233773,2357597,0,0,0,0,0,1,0,463081,715635
Coteminas,22677520000176,Consumo cíclico,Jun 2007,1822830.285,687949,204711,2013659,2298232,924720,791713,-104575,1566796,398207,NA,941363,-74092,1695,NA,692405,0,342352,0,4014665,2182878,0,0,0,0,0,1,0,342352,692405
Coteminas,22677520000176,Consumo cíclico,Set 2007,1445271.76,580270,206294,2977173,2465642,813400,771283,-178803,1534472,378054,NA,951108,-152739,1424,NA,625822,0,463682,0,4050325,2271631,0,0,0,0,0,1,0,463682,625822
Coteminas,22677520000176,Consumo cíclico,Dez 2007,1193046.1,514653,259882,3774419,2325683,736715,817735,-257593,1497525,367390,NA,833406,-311693,1605,NA,518091,0,554556,0,3880133,2150597,0,0,0,0,0,1,0,554556,518091
Coteminas,22677520000176,Consumo cíclico,Mar 2008,1028770.68,284097,286839,796717,2327162,503863,763698,5495,1485719,324696,NA,819478,15059,2630,NA,384436,0,437624,0,3594723,1881833,0,0,0,0,0,1,0,437624,384436
Coteminas,22677520000176,Consumo cíclico,Jun 2008,966713.48,292033,273645,1598255,2296524,493086,689425,6362,1438738,270533,NA,743458,19455,826,NA,411111,0,450739,0,3479035,1807599,0,0,0,0,0,1,0,450739,411111
Coteminas,22677520000176,Consumo cíclico,Set 2008,610927.76,252457,363096,2373244,2288315,502848,832601,-8016,1478102,318243,NA,807211,36883,814,NA,386083,0,486592,0,3623764,1888156,0,0,0,0,0,1,0,486592,386083
Coteminas,22677520000176,Consumo cíclico,Dez 2008,426269.5,244106,363158,3158883,2039575,641827,830115,13624,1403958,301312,97629,807412,78003,10288,162771,355080,0,428790,0,3511517,1734596,0,0,0,0,0,1,0,428790,355080
Coteminas,22677520000176,Consumo cíclico,Mar 2009,381107.31,214078,283647,689563,2033950,600295,693788,3898,1382420,254023,NA,766451,1020,10284,NA,373189,0,291487,0,3328033,1568310,0,0,0,0,0,1,0,291487,373189
Coteminas,22677520000176,Consumo cíclico,Jun 2009,547154.99,178649,316609,1384137,2133573,412076,707708,7324,1354475,246156,NA,695957,-2696,951,NA,422130,0,259206,0,3253357,1514314,0,0,0,0,0,1,0,259206,422130
Coteminas,22677520000176,Consumo cíclico,Set 2009,659355.27,147913,187790,2057019,2162219,365711,575919,11950,1330591,240340,NA,627470,-15967,640,NA,453646,0,131263,0,3103849,1326909,0,0,0,0,0,1,0,131263,453646
Coteminas,22677520000176,Consumo cíclico,Dez 2009,619422.73,145123,177358,2665969,2138382,353301,590446,3167,1300297,275859,175410,593645,-49026,3751,134419,465044,0,115101,0,3082129,1283256,0,0,0,0,0,1,0,115101,465044
Coteminas,22677520000176,Consumo cíclico,Mar 2010,688311.74,130598,269121,661632,2161698,419785,703038,6869,1284267,289656,34120,618587,15764,3742,30193,579855,0,103905,0,3284521,1416843,0,0,0,0,0,1,0,103905,579855
Coteminas,22677520000176,Consumo cíclico,Jun 2010,541389.69,327570,135951,1336053,2154328,612654,570972,11028,1298256,289620,38642,645104,16777,1273,61599,578453,0,106336,0,3337954,1462406,0,0,0,0,0,1,0,106336,578453
Coteminas,22677520000176,Consumo cíclico,Set 2010,512514.74,233611,181927,1992220,2106140,509710,601219,-7380,1224143,257458,50200,655752,28538,506,90672,581353,0,135074,0,3217069,1477000,0,0,0,0,0,1,0,135074,581353
Coteminas,22677520000176,Consumo cíclico,Dez 2010,628733.67,216705,357323,2615112,2118380,489422,716871,2169,1211753,218545,2606,612216,50338,1774,120632,584019,0,0,222832,3324673,1567149,21826,0,0,0,0,1,21826,222832,584019
Coteminas,22677520000176,Consumo cíclico,Mar 2011,556500.6,252437,345638,547423,2131510,513085,690800,4671,1196567,220644,-42119,652347,24488,1692,28383,0,573008,0,167083,3335395,1591072,21335,0,0,0,0,1,21335,167083,573008
Coteminas,22677520000176,Consumo cíclico,Jun 2012,335571.59,304322,512350,944408,1733407,580603,895632,-42462,1124472,199997,-85903,713841,90670,895,53968,0,552098,0,163740,3209642,1586777,0,0,0,0,0,1,0,163740,552098
Coteminas,22677520000176,Consumo cíclico,Set 2012,308404.25,363450,451265,1504641,1701032,640399,858060,-76799,1101225,216445,-63142,694852,107283,895,81160,0,562524,0,192680,3199491,1599469,0,0,0,0,0,1,0,192680,562524
Coteminas,22677520000176,Consumo cíclico,Dez 2012,382674,349124,458188,2045150,1651192,628760,830412,-102719,1094518,197618,-3552,653364,120591,1335,109018,0,546628,0,186363,3110364,1518091,0,0,0,0,0,1,0,186363,546628
Coteminas,22677520000176,Consumo cíclico,Mar 2013,462756.16,349516,467365,586942,1702883,619139,835642,-14782,1087079,179194,-11499,633851,14897,1251,25758,0,578989,0,143603,3157664,1477900,0,0,0,0,0,1,0,143603,578989
Coteminas,22677520000176,Consumo cíclico,Jun 2013,339755.6,501833,309716,1151058,1689010,777412,696548,-14419,1107376,183254,11089,635451,36635,1258,53038,0,598266,0,107760,3162970,1479105,0,0,0,0,0,1,0,107760,598266
Coteminas,22677520000176,Consumo cíclico,Set 2013,281186.85,320754,532339,1792464,1677598,588918,923657,-24156,1099025,178832,3195,628593,56025,1258,80069,0,617049,0,124043,3190173,1506945,0,0,0,0,0,1,0,124043,617049
Coteminas,22677520000176,Consumo cíclico,Dez 2013,267937.36,310686,597010,2398140,1671583,521026,987905,-19917,1091465,210141,-4735,645646,91029,1408,106819,0,604596,0,164117,3180514,1552965,0,0,0,0,0,1,0,164117,604596
Coteminas,22677520000176,Consumo cíclico,Mar 2014,263597.72,282391,608684,592771,1673511,485226,977059,-31267,1069644,187841,3325,645894,829,1378,26125,0,568494,0,0,3135796,1466338,0,0,0,0,0,1,0,0,568494
Coteminas,22677520000176,Consumo cíclico,Jun 2014,203887.5,153599,743475,1155550,1656582,348490,1092177,-43498,1050541,176990,-24351,671706,23374,359,51386,0,571603,0,101666,3097249,1472672,0,0,0,0,0,1,0,101666,571603
Coteminas,22677520000176,Consumo cíclico,Set 2014,177798.45,501160,579001,1796253,1639717,701565,950918,-52565,1042854,193521,-56394,703776,46302,0,76099,0,610689,0,231189,3292200,1685572,0,0,0,0,0,1,0,231189,610689
Coteminas,22677520000176,Consumo cíclico,Dez 2014,85782.2,493486,600039,2449583,1600754,722464,933509,-76452,1012046,176927,-111569,690663,44905,0,100222,0,622613,0,207527,3256727,1665402,0,0,0,0,0,1,0,207527,622613
Coteminas,22677520000176,Consumo cíclico,Mar 2015,113180.7,463278,635814,637570,1596788,716169,1002061,-17213,1008975,203916,45847,720782,-2590,0,23091,0,620967,0,239698,3315018,1730156,0,0,0,0,0,1,0,239698,620967
Coteminas,22677520000176,Consumo cíclico,Jun 2015,104833.05,373646,736642,1230055,1572992,621281,1115026,-37990,974750,222108,-37929,779974,28063,0,45286,0,609778,0,215236,3309299,1727266,0,0,0,0,0,1,0,215236,609778
Coteminas,22677520000176,Consumo cíclico,Set 2015,97518.44,339169,793955,1905001,1577873,627772,1228140,-49041,973100,246697,-50962,831358,33997,0,67379,0,640562,0,237355,3433785,1840746,0,0,0,0,0,1,0,237355,640562
Coteminas,22677520000176,Consumo cíclico,Dez 2015,68624.64,446991,764366,2577862,1499652,719596,1109745,-77803,945071,163232,-124881,765828,36493,0,89580,0,590330,0,262256,3328993,1777891,0,0,0,0,0,1,0,262256,590330
Coteminas,22677520000176,Consumo cíclico,Mar 2016,85727.52,618413,692227,686747,1432805,871766,1030976,-38229,933993,160359,3743,686517,23486,0,22386,0,625555,0,328326,3335547,1798774,0,0,0,0,0,1,0,328326,625555
Coteminas,22677520000176,Consumo cíclico,Jun 2016,76027.6,494410,783469,1287174,1384256,725716,1126037,-70770,929306,174636,-51484,707582,42173,0,44589,0,599875,0,221700,3236009,1661071,60718,0,0,0,0,1,60718,221700,599875
Coteminas,22677520000176,Consumo cíclico,Set 2016,97475.76,503735,790620,1994966,1362049,736828,1157659,-86949,918602,167533,-14262,670240,84479,0,66981,0,645776,0,228715,3256536,1686035,61608,0,0,0,0,1,61608,228715,645776
Coteminas,22677520000176,Consumo cíclico,Dez 2016,107397.34,608041,761079,2658850,1313626,904359,1120881,-140823,901300,154583,39397,631015,54194,0,89196,0,592389,0,183420,3338866,1575441,62057,0,44431,0,0,1,106488,183420,592389
Coteminas,22677520000176,Consumo cíclico,Mar 2017,176297.6,600948,735012,599006,1288730,889806,1052845,-14920,878914,131370,24583,613309,34499,0,21311,0,576618,0,153274,3231381,1501179,60525,0,44514,0,0,1,105039,153274,576618
Coteminas,22677520000176,Consumo cíclico,Jun 2017,159958.4,653821,709641,1240486,1295896,935663,1048793,-8837,878288,162464,15330,635480,88711,0,42588,0,595730,0,129615,3280352,1517580,63404,0,56443,0,0,1,119847,129615,595730
Coteminas,22677520000176,Consumo cíclico,Set 2017,177133.8,661725,717632,1915745,1302476,914844,1055814,-1901,873143,137484,-111,612657,154965,0,63856,0,609376,0,128545,3273134,1512802,60917,0,54405,0,0,1,115322,128545,609376
Coteminas,22677520000176,Consumo cíclico,Dez 2017,187829.52,695347,718550,2577728,1481996,960484,1097003,49808,814223,182994,11870,625970,271439,0,85304,0,591176,0,172016,3539483,1565125,63819,0,62634,0,0,1,126453,172016,591176
Coteminas,22677520000176,Consumo cíclico,Mar 2018,275990.4,773735,683544,620439,1473689,1038102,1048668,-5425,806837,188317,-10149,654112,44591,0,20990,0,593942,0,152975,3560459,1602713,64330,0,78015,0,0,1,142345,152975,593942
Coteminas,22677520000176,Consumo cíclico,Jun 2018,209661.24,723612,793289,1242558,1488769,996704,1181951,-5133,807960,176819,-1407,672880,82242,10084,43019,0,614131,0,154301,3667424,1607466,0,0,96446,0,0,1,96446,154301,614131
Coteminas,22677520000176,Consumo cíclico,Set 2018,178844.68,861750,751643,1985998,1512748,1111734,1190149,13829,853068,218290,-77129,685314,167128,1232,65131,0,668819,0,140134,3814631,1727639,0,0,99762,0,0,1,99762,140134,668819
Coteminas,22677520000176,Consumo cíclico,Dez 2018,234160.48,636291,912076,1778913,1801179,958889,1498251,147003,815811,130244,-264961,524318,462087,0,90729,0,617203,0,145067,4258319,1800080,77181,0,56157,0,0,1,133338,145067,617203
Coteminas,22677520000176,Consumo cíclico,Mar 2019,333223.05,739795,787489,451411,1942439,1283242,1149103,73839,963107,125370,1359,508379,6225,0,28990,0,593001,0,258750,4374784,1578551,77879,0,58206,0,0,1,136085,258750,593001
Coteminas,22677520000176,Consumo cíclico,Jun 2019,283349.42,665991,855549,894077,1892568,1263555,1258109,21868,985749,170844,-28030,535056,-16980,0,61915,0,569494,0,201097,4414232,1537156,76871,0,51998,0,0,1,128869,201097,569494
